DATE,STATE,COUNTY,LATITUDE,LONGITUDE,SPECIES,IDNUMBER,SEX,RELATIVEAGE
9/25/2018,NY,JEFFERSON,44.07981,-76.05724,"SKUNKS, STRIPED",NY180564,FEMALE,ADULT
6/29/2018,NY,OSWEGO,43.264159,-76.600374,RACCOONS,NY181224,MALE,ADULT
10/9/2018,NY,ERIE,42.98697,-78.55208,RACCOONS,NY180343,MALE,ADULT
9/26/2018,NY,ESSEX,44.2536,-73.4129,RACCOONS,NY180506,FEMALE,ADULT
8/1/2018,NY,JEFFERSON,44.081246,-75.812216,RACCOONS,NY181517,FEMALE,ADULT
6/26/2018,NY,FRANKLIN,44.950334,-74.407657,RACCOONS,NY181496,MALE,ADULT
9/27/2018,NY,ESSEX,44.32703,-73.41521,RACCOONS,NY130604,FEMALE,ADULT
10/3/2018,NY,CLINTON,44.77254,-73.40648,RACCOONS,NY180523,MALE,ADULT
7/10/2018,NY,CLINTON,44.68927,-73.45263,"SKUNKS, STRIPED",NY181031,FEMALE,ADULT
7/15/2018,NY,ERIE,42.58429,-78.51069,RACCOONS,NY180146,MALE,ADULT
10/11/2018,NY,ERIE,42.71848,-78.6708,RACCOONS,NY180364,FEMALE,ADULT
10/18/2018,NY,NIAGARA,43.16774,-78.87022,RACCOONS,NY181655,MALE,ADULT
6/22/2018,NY,FRANKLIN,44.966768,-74.642816,RACCOONS,NY181494,MALE,ADULT
10/10/2018,NY,ERIE,42.57774,-78.60992,RACCOONS,NY180359,MALE,ADULT
7/16/2018,NY,FRANKLIN,44.797183,-74.305,RACCOONS,NY181506,MALE,ADULT
10/2/2018,NY,ST LAWRENCE,44.466433,-75.3357,RACCOONS,NY181548,FEMALE,ADULT
10/4/2018,NY,OSWEGO,43.67026,-76.17295,"SKUNKS, STRIPED",NY181264,MALE,ADULT
10/5/2018,NY,NIAGARA,43.20649,-78.60573,RACCOONS,NY181651,FEMALE,ADULT
7/10/2018,NY,ST LAWRENCE,44.862634,-75.048109,RACCOONS,NY181500,FEMALE,ADULT
10/9/2018,NY,NIAGARA,43.1515,-78.57937,RACCOONS,NY180345,MALE,ADULT
10/2/2018,NY,JEFFERSON,44.31709,-75.69586,RACCOONS,NY180591,FEMALE,ADULT
8/10/2018,NY,ST LAWRENCE,44.644983,-74.894856,RACCOONS,NY181528,MALE,ADULT
9/24/2018,NY,JEFFERSON,43.976003,-75.914637,"SKUNKS, STRIPED",NY181256,MALE,ADULT
10/2/2018,NY,ST LAWRENCE,44.38156,-75.55787,RACCOONS,NY180593,MALE,ADULT
9/23/2018,NY,JEFFERSON,43.96256,-75.95101,RACCOONS,NY181254,MALE,ADULT
10/10/2018,NY,ERIE,42.80511,-78.5358,RACCOONS,NY180362,FEMALE,JUVENILE (YOY)
9/25/2018,NY,ST LAWRENCE,44.43098,-75.39669,RACCOONS,NY180552,MALE,ADULT
11/11/2018,NY,NIAGARA,43.19454,-78.56036,RACCOONS,NY181660,MALE,ADULT
10/5/2018,NY,CLINTON,44.68767,-73.45463,RACCOONS,NY180527,FEMALE,ADULT
7/16/2018,NY,FRANKLIN,44.811244,-74.40153,RACCOONS,NY181505,MALE,ADULT
9/27/2018,NY,ESSEX,44.40293,-73.46181,RACCOONS,NY180511,FEMALE,ADULT
9/4/2018,NY,OSWEGO,43.461239,-76.498964,"SKUNKS, STRIPED",NY181244,MALE,ADULT
9/7/2018,NY,JEFFERSON,43.971818,-75.889142,"SKUNKS, STRIPED",NY181249,FEMALE,ADULT
10/16/2018,NY,CLINTON,44.75841,-73.49313,RACCOONS,NY180537,FEMALE,ADULT
9/14/2018,NY,OSWEGO,43.51544,-76.12173,RACCOONS,NY181251,FEMALE,ADULT
7/11/2018,NY,ERIE,43.08443,-78.5387,RACCOONS,NY180069,FEMALE,ADULT
10/16/2018,NY,CLINTON,44.77202,-73.58328,RACCOONS,NY180536,FEMALE,ADULT
8/21/2018,NY,ST LAWRENCE,44.338809,-75.466501,"FOXES, GRAY",NY181529,MALE,ADULT
10/4/2018,NY,CLINTON,44.71784,-73.39875,RACCOONS,NY180524,FEMALE,ADULT
9/26/2018,NY,ST LAWRENCE,44.59206,-75.23022,RACCOONS,NY180568,MALE,ADULT
10/22/2018,NY,ST LAWRENCE,44.442113,-75.752138,COYOTES,NY181575,MALE,ADULT
10/2/2018,NY,ST LAWRENCE,44.6401,-75.17303,RACCOONS,NY180588,MALE,ADULT
9/25/2018,NY,ST LAWRENCE,44.49053,-75.40562,RACCOONS,NY180551,FEMALE,ADULT
9/25/2018,NY,ST LAWRENCE,44.56625,-75.28269,RACCOONS,NY180554,FEMALE,ADULT
10/11/2018,NY,CLINTON,44.65269,-73.4431,RACCOONS,NY180534,FEMALE,ADULT
10/3/2018,NY,CLINTON,44.71233,-73.45652,RACCOONS,NY170995,FEMALE,ADULT
10/1/2018,NY,OSWEGO,43.60701,-76.09196,RACCOONS,NY181258,MALE,ADULT
10/11/2018,NY,ERIE,42.99332,-78.60722,RACCOONS,NY180374,MALE,ADULT
7/11/2018,NY,FRANKLIN,44.73147,-74.60423,RACCOONS,NY181503,MALE,ADULT
6/29/2018,NY,OSWEGO,43.42916,-76.38351,RACCOONS,NY181225,MALE,ADULT
9/26/2018,NY,ST LAWRENCE,44.59088,-75.1909,"SKUNKS, STRIPED",NY180571,MALE,ADULT
7/10/2018,NY,ERIE,43.08624,-78.54603,RACCOONS,NY180020,MALE,ADULT
10/2/2018,NY,ST LAWRENCE,44.68736,-75.06411,RACCOONS,NY180586,FEMALE,ADULT
9/4/2018,NY,OSWEGO,43.572309,-76.126851,"SKUNKS, STRIPED",NY181245,MALE,ADULT
9/25/2018,NY,ESSEX,44.28243,-73.39898,RACCOONS,NY180501,MALE,ADULT
10/11/2018,NY,NIAGARA,43.16825,-78.58917,RACCOONS,NY180369,FEMALE,ADULT
9/27/2018,NY,JEFFERSON,44.10456,-76.04128,RACCOONS,NY180580,FEMALE,ADULT
10/18/2018,NY,NIAGARA,43.30812,-78.64898,RACCOONS,NY181654,FEMALE,ADULT
9/26/2018,NY,ST LAWRENCE,44.46918,-75.42027,RACCOONS,NY180566,FEMALE,ADULT
9/13/2018,NY,JEFFERSON,44.039581,-75.914187,COYOTES,NY181539,MALE,ADULT
9/26/2018,NY,ST LAWRENCE,44.50074,-75.34434,RACCOONS,NY180567,FEMALE,ADULT
9/10/2018,NY,JEFFERSON,43.955704,-75.925736,"SKUNKS, STRIPED",NY181248,MALE,ADULT
10/16/2018,NY,CLINTON,44.71566,-73.4471,RACCOONS,NY181062,MALE,ADULT
7/17/2018,NY,CLINTON,44.71663,-73.40114,RACCOONS,NY181037,FEMALE,ADULT
10/2/2018,NY,ST LAWRENCE,44.31372,-75.62208,RACCOONS,NY181550,FEMALE,ADULT
10/2/2018,NY,JEFFERSON,44.25906,-75.79437,RACCOONS,NY180590,FEMALE,ADULT
10/11/2018,NY,CLINTON,44.50899,-73.47934,RACCOONS,NY180532,MALE,ADULT
10/11/2018,NY,ERIE,42.94224,-78.59238,RACCOONS,NY180368,MALE,ADULT
10/11/2018,NY,ERIE,42.86456,-78.63078,RACCOONS,NY180371,FEMALE,ADULT
10/15/2018,NY,ERIE,43.01863,-78.58752,RACCOONS,NY181653,MALE,ADULT
10/22/2018,NY,NIAGARA,43.08478,-78.67509,RACCOONS,NY181656,MALE,ADULT
9/26/2018,NY,ESSEX,44.32341,-73.48848,RACCOONS,NY180504,MALE,ADULT
10/10/2018,NY,ERIE,42.99854,-78.57686,RACCOONS,NY180356,MALE,ADULT
8/22/2018,NY,ST LAWRENCE,44.350112,-75.441913,RACCOONS,NY181527,MALE,ADULT
7/16/2018,NY,NIAGARA,43.15702,-78.51371,RACCOONS,NY180183,FEMALE,ADULT
6/26/2018,NY,ST LAWRENCE,44.598051,-75.1458,RACCOONS,NY181497,FEMALE,ADULT
7/10/2018,NY,ST LAWRENCE,44.56349,-75.249262,"SKUNKS, STRIPED",NY181501,FEMALE,ADULT
9/25/2018,NY,ESSEX,44.27798,-73.42137,RACCOONS,NY180502,FEMALE,ADULT
11/26/2018,NY,OSWEGO,43.484326,-75.921374,RACCOONS,NY181298,FEMALE,ADULT
9/27/2018,NY,ESSEX,44.25782,-73.36311,RACCOONS,NY180513,MALE,ADULT
10/16/2018,NY,CLINTON,44.76419,-73.519,RACCOONS,NY180535,MALE,ADULT
10/10/2018,NY,ESSEX,44.42473,-73.4244,RACCOONS,NY180529,MALE,ADULT
9/12/2018,NY,ERIE,42.92651,-78.60552,RACCOONS,NY181645,MALE,ADULT
9/5/2018,NY,ESSEX,44.49667,-73.47541,"SKUNKS, STRIPED",NY181043,MALE,ADULT
9/27/2018,NY,JEFFERSON,44.05594,-76.07359,RACCOONS,NY180581,MALE,ADULT
9/3/2018,NY,ST LAWRENCE,44.600195,-75.196005,RACCOONS,NY181535,MALE,ADULT
10/3/2018,NY,JEFFERSON,44.23221,-75.75542,RACCOONS,NY180606,MALE,ADULT
10/11/2018,NY,ESSEX,44.51984,-73.43527,RACCOONS,NY180533,MALE,ADULT
9/28/2018,NY,ESSEX,44.31918,-73.36644,RACCOONS,NY180515,MALE,ADULT
8/22/2018,NY,ST LAWRENCE,44.541022,-75.277541,RACCOONS,NY181526,MALE,ADULT
9/29/2018,NY,NIAGARA,43.28944,-78.61903,RACCOONS,NY181650,FEMALE,ADULT
7/14/2018,NY,ERIE,42.56772,-78.49644,RACCOONS,NY180162,MALE,ADULT
9/26/2018,NY,ESSEX,44.30789,-73.44115,RACCOONS,NY180507,FEMALE,ADULT
9/27/2018,NY,ESSEX,44.37722,-73.44939,RACCOONS,NY180508,FEMALE,ADULT
10/24/2018,NY,ERIE,42.60389,-78.71793,RACCOONS,NY181659,MALE,ADULT
9/26/2018,NY,ESSEX,44.26154,-73.41943,RACCOONS,NY180505,MALE,ADULT
10/2/2018,NY,ERIE,43.06935,-78.59332,RACCOONS,NY170732,MALE,ADULT
6/22/2018,NY,OSWEGO,43.455824,-76.468068,RACCOONS,NY181222,FEMALE,ADULT
9/26/2018,NY,JEFFERSON,44.11749,-75.98177,RACCOONS,NY180573,MALE,ADULT
8/1/2018,NY,JEFFERSON,43.969713,-75.87404,RACCOONS,NY181523,MALE,ADULT
9/5/2018,NY,ESSEX,43.82896,-73.7718,"SKUNKS, STRIPED",NY181045,FEMALE,ADULT
10/3/2018,NY,CLINTON,44.70719,-73.44895,RACCOONS,NY180522,FEMALE,ADULT
10/4/2018,NY,CLINTON,44.73241,-73.40833,"SKUNKS, STRIPED",NY181055,MALE,ADULT
9/27/2018,NY,JEFFERSON,44.06921,-76.00955,RACCOONS,NY180579,MALE,ADULT
7/17/2018,NY,JEFFERSON,43.97,-75.901206,RACCOONS,NY181234,FEMALE,ADULT
10/22/2018,NY,ERIE,42.83936,-78.73917,RACCOONS,NY181658,FEMALE,ADULT
9/4/2018,NY,ST LAWRENCE,44.619964,-75.226351,"SKUNKS, STRIPED",NY181537,MALE,ADULT
9/11/2018,NY,NIAGARA,43.33575,-78.55598,RACCOONS,NY181647,MALE,ADULT
7/31/2018,OH,BELMONT,40.0368,-81.0151,RACCOONS,OS03394,MALE,ADULT
7/11/2018,OH,TUSCARAWAS,40.49297,-81.3293,RACCOONS,OS05842,MALE,ADULT
6/26/2018,OH,ASHTABULA,41.8163,-80.9533,RACCOONS,OS05807,MALE,ADULT
7/3/2018,OH,CUYAHOGA,41.53377,-81.624101,RACCOONS,OS05816,FEMALE,ADULT
7/3/2018,OH,LAKE,41.66547,-81.44885,RACCOONS,OS05826,FEMALE,ADULT
7/17/2018,OH,LAKE,41.6655,-81.449,RACCOONS,OS05860,FEMALE,ADULT
7/31/2018,OH,NOBLE,39.83895,-81.66427,RACCOONS,OS02373,FEMALE,ADULT
7/31/2018,OH,NOBLE,39.78893,-81.54413,RACCOONS,OS02376,MALE,ADULT
9/19/2018,OH,COLUMBIANA,40.90123,-80.85803,RACCOONS,OS05154,MALE,ADULT
7/17/2018,OH,CUYAHOGA,41.411772,-81.741632,RACCOONS,OS05852,MALE,ADULT
7/3/2018,OH,STARK,40.7999,-81.303471,RACCOONS,OS05827,MALE,ADULT
6/27/2018,OH,ASHTABULA,41.8189,-80.9281,RACCOONS,OS05812,MALE,ADULT
7/10/2018,OH,LAKE,41.73689,-81.31142,RACCOONS,OS05834,MALE,ADULT
7/17/2018,OH,CUYAHOGA,41.4375,-81.763626,RACCOONS,OS05856,MALE,ADULT
8/1/2018,OH,MUSKINGUM,40.06715,-82.02696,RACCOONS,OS05917,NOT RECORDED,ADULT
9/19/2018,OH,TUSCARAWAS,40.48702,-81.44103,RACCOONS,OS05157,MALE,ADULT
7/12/2018,OH,CARROLL,40.66053,-81.22896,RACCOONS,OH18031,FEMALE,ADULT
7/10/2018,OH,LAKE,41.72752,-81.17643,RACCOONS,OS05835,MALE,ADULT
7/31/2018,OH,NOBLE,39.78869,-81.54418,RACCOONS,OS02375,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.1015,-81.1084,RACCOONS,OS05226,MALE,ADULT
7/30/2018,OH,MORGAN,39.66482,-81.99217,RACCOONS,OS05901,FEMALE,ADULT
6/26/2018,OH,ASHTABULA,41.8173,-80.9549,RACCOONS,OS05810,MALE,ADULT
7/31/2018,OH,BELMONT,40.0481,-81.0721,RACCOONS,OS03395,FEMALE,ADULT
7/3/2018,OH,CUYAHOGA,41.354948,-81.943955,RACCOONS,OS05822,MALE,ADULT
7/17/2018,OH,CUYAHOGA,41.379807,-81.907956,RACCOONS,OS05858,FEMALE,ADULT
7/31/2018,OH,MORGAN,39.57975,-81.78637,RACCOONS,OS05903,FEMALE,ADULT
7/31/2018,OH,MORGAN,39.58013,-81.8596,RACCOONS,OS05902,FEMALE,ADULT
8/9/2018,OH,TUSCARAWAS,40.65072,-81.43302,RACCOONS,OS05614,FEMALE,ADULT
7/17/2018,OH,CUYAHOGA,41.31506,-81.710166,RACCOONS,OS05857,MALE,ADULT
9/19/2018,OH,MAHONING,41.01731,-80.67639,RACCOONS,OS05153,FEMALE,ADULT
9/19/2018,OH,MAHONING,40.94366,-80.77151,RACCOONS,OS05155,FEMALE,ADULT
7/31/2018,OH,GUERNSEY,40.08975,-81.46841,RACCOONS,OS02369,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.0457,-81.0093,RACCOONS,OS03396,FEMALE,ADULT
6/26/2018,OH,ASHTABULA,41.8177,-80.9563,RACCOONS,OS05808,MALE,ADULT
8/1/2018,OH,HOLMES,40.60703,-81.92007,RACCOONS,OS03175,MALE,ADULT
7/13/2018,OH,FRANKLIN,39.891457,-82.871463,RACCOONS,OS03632,FEMALE,ADULT
8/1/2018,OH,NOBLE,39.76864,-81.46883,RACCOONS,OS02380,MALE,ADULT
8/1/2018,OH,MUSKINGUM,40.03576,-81.91167,RACCOONS,OS05912,FEMALE,ADULT
7/18/2018,OH,ASHTABULA,41.82035,-80.92527,RACCOONS,OS05900,MALE,ADULT
7/31/2018,OH,MORGAN,39.52152,-81.77713,RACCOONS,OS05904,FEMALE,ADULT
8/6/2018,OH,MUSKINGUM,39.81065,-81.89072,RACCOONS,OS03634,FEMALE,ADULT
7/17/2018,OH,CUYAHOGA,41.483757,-81.882816,RACCOONS,OS05859,FEMALE,ADULT
6/26/2018,OH,CUYAHOGA,41.30798,-81.81439,RACCOONS,OS03994,MALE,ADULT
8/10/2018,OH,TUSCARAWAS,40.33105,-81.33307,RACCOONS,OS05965,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.1497,-81.1279,RACCOONS,OS05228,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.1014,-81.1085,RACCOONS,OS05227,MALE,ADULT
11/13/2018,OH,MORGAN,39.74205,-81.91281,RACCOONS,OS03636,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.0376,-81.0237,"SKUNKS, STRIPED",OS03400,NOT RECORDED,ADULT
7/31/2018,OH,MORGAN,39.58805,-81.93283,RACCOONS,OS05909,FEMALE,ADULT
7/16/2018,OH,TRUMBULL,41.169338,-80.64082,RACCOONS,OS05875,MALE,ADULT
7/12/2018,OH,CARROLL,40.66232,-81.22675,RACCOONS,OH18030,MALE,ADULT
6/26/2018,OH,SUMMIT,41.31536,-81.39963,RACCOONS,OS03417,FEMALE,ADULT
9/18/2018,OH,WASHINGTON,39.37451,-81.67076,RACCOONS,OS05152,MALE,ADULT
7/31/2018,OH,BELMONT,40.1559,-81.1321,RACCOONS,OS05229,MALE,ADULT
7/31/2018,OH,LORAIN,41.43478,-82.04386,RACCOONS,OS05888,FEMALE,ADULT
9/19/2018,OH,MAHONING,40.90287,-80.60209,RACCOONS,OS05156,MALE,ADULT
6/26/2018,OH,MEDINA,41.13779,-81.79227,RACCOONS,OS03997,MALE,ADULT
9/19/2018,OH,TUSCARAWAS,40.48813,-81.44391,RACCOONS,OS05158,FEMALE,ADULT
7/31/2018,OH,GUERNSEY,40.02668,-81.55571,RACCOONS,OS02377,FEMALE,ADULT
8/1/2018,OH,NOBLE,39.83908,-81.66378,RACCOONS,OS02379,MALE,ADULT
8/1/2018,OH,MORGAN,39.7453,-82.0078,RACCOONS,OS05918,FEMALE,ADULT
7/19/2018,OH,STARK,40.74879,-81.17812,RACCOONS,OH17252,MALE,ADULT
8/9/2018,OH,TUSCARAWAS,40.64993,-81.43727,RACCOONS,OS05613,MALE,ADULT
7/31/2018,OH,HARRISON,40.18085,-81.1118,RACCOONS,OS05231,FEMALE,ADULT
7/20/2018,OH,STARK,40.73715,-81.13161,RACCOONS,OH18185,MALE,ADULT
8/1/2018,OH,MUSKINGUM,40.10616,-82.01638,RACCOONS,OS05916,MALE,ADULT
7/31/2018,OH,MORGAN,39.58418,-81.93729,RACCOONS,OS05910,MALE,ADULT
7/13/2018,OH,FRANKLIN,39.891457,-82.871463,RACCOONS,OS03633,FEMALE,ADULT
8/1/2018,OH,MUSKINGUM,40.12449,-81.89706,RACCOONS,OS05914,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.04127,-81.0239,RACCOONS,OS03393,MALE,ADULT
9/19/2018,OH,COLUMBIANA,40.82812,-80.90969,RACCOONS,OS05159,MALE,ADULT
6/26/2018,OH,GEAUGA,41.5105,-81.282,RACCOONS,OS05804,MALE,ADULT
6/26/2018,OH,MEDINA,41.14462,-81.80826,RACCOONS,OS03992,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.1558,-81.1319,RACCOONS,OS05230,NOT RECORDED,ADULT
7/31/2018,OH,MORGAN,39.52128,-81.77795,RACCOONS,OS05907,MALE,ADULT
6/26/2018,OH,ASHTABULA,41.8177,-80.9563,RACCOONS,OS05809,MALE,ADULT
7/11/2018,OH,JEFFERSON,40.16917,-80.85814,RACCOONS,OS03630,NOT RECORDED,ADULT
7/12/2018,OH,STARK,40.8207,-81.2472,RACCOONS,OH17129,FEMALE,ADULT
7/31/2018,OH,BELMONT,40.0457,-81.0093,RACCOONS,OS03397,MALE,ADULT
6/26/2018,OH,LAKE,41.7389,-81.26675,"SKUNKS, STRIPED",OS05811,MALE,ADULT
8/9/2018,OH,TUSCARAWAS,40.6537,-81.4674,RACCOONS,OS05221,MALE,ADULT
9/6/2018,OH,TUSCARAWAS,40.451855,-81.398587,RACCOONS,OS05179,FEMALE,ADULT
7/11/2018,OH,MAHONING,41.130162,-80.657646,RACCOONS,OS05843,MALE,ADULT
8/1/2018,OH,NOBLE,39.7894,-81.54742,RACCOONS,OS02378,FEMALE,ADULT
7/30/2018,OH,GUERNSEY,40.1134,-81.56055,RACCOONS,OS02368,FEMALE,ADULT
7/11/2018,OH,SUMMIT,41.31334,-81.55328,RACCOONS,OS05838,MALE,ADULT
10/31/2018,OH,GUERNSEY,39.97128,-81.5332,RACCOONS,OS03625,NOT RECORDED,ADULT
7/11/2018,OH,WASHINGTON,39.44783,-81.81441,RACCOONS,OS03631,MALE,ADULT
7/31/2018,OH,MORGAN,39.58407,-81.93686,RACCOONS,OS05911,MALE,ADULT
7/31/2018,OH,WASHINGTON,39.58784,-81.38219,RACCOONS,OS05908,FEMALE,ADULT
6/26/2018,OH,MEDINA,41.13779,-81.79227,RACCOONS,OS03998,MALE,ADULT
8/1/2018,OH,MUSKINGUM,40.12371,-81.89776,RACCOONS,OS05915,MALE,ADULT
9/19/2018,OH,COLUMBIANA,40.89535,-80.8568,RACCOONS,OS05160,MALE,ADULT
6/28/2018,OH,SUMMIT,41.31534,-81.39959,RACCOONS,OS05814,FEMALE,ADULT
8/1/2018,OH,MEDINA,41.02309,-82.05193,RACCOONS,OS03418,MALE,ADULT
7/3/2018,OH,MEDINA,41.144634,-81.808302,RACCOONS,OS05823,MALE,ADULT
7/17/2018,OH,LAKE,41.6655,-81.4488,RACCOONS,OS05863,MALE,ADULT
6/26/2018,OH,GEAUGA,41.5069,-81.2856,RACCOONS,OS05806,MALE,ADULT
8/10/2018,OH,TUSCARAWAS,40.37392,-81.3481,RACCOONS,OS05966,FEMALE,ADULT
8/1/2018,OH,MUSKINGUM,40.12446,-81.89716,RACCOONS,OS05913,FEMALE,ADULT
6/26/2018,OH,SUMMIT,41.31536,-81.39963,RACCOONS,OS03416,MALE,ADULT
6/26/2018,OH,GEAUGA,41.5083,-81.2837,RACCOONS,OS05803,FEMALE,ADULT
7/11/2018,OH,STARK,40.78562,-81.13433,RACCOONS,OH18339,FEMALE,ADULT
7/10/2018,OH,LAKE,41.6655,-81.4488,RACCOONS,OS05836,MALE,ADULT
7/12/2018,OH,STARK,40.8363,-81.2645,RACCOONS,OH17471,MALE,ADULT
9/11/2018,OH,TUSCARAWAS,40.474073,-81.304505,RACCOONS,OS05193,FEMALE,ADULT
7/31/2018,OH,LAKE,41.67891,-81.25732,RACCOONS,OS05894,MALE,ADULT
6/26/2018,OH,GEAUGA,41.50154,-81.28165,RACCOONS,OS05805,FEMALE,ADULT
7/31/2018,OH,LORAIN,41.49827,-81.97574,RACCOONS,OS05890,MALE,ADULT
7/31/2018,OH,NOBLE,39.81311,-81.6725,RACCOONS,OS02371,MALE,ADULT
9/11/2018,OH,TUSCARAWAS,40.474073,-81.304505,RACCOONS,OS05192,FEMALE,JUVENILE (YOY)
6/26/2018,OH,CUYAHOGA,41.39494,-81.78443,RACCOONS,OS03990,MALE,ADULT
7/31/2018,OH,NOBLE,39.83908,-81.66378,RACCOONS,OS02372,MALE,ADULT
7/31/2018,OH,BELMONT,40.0481,-81.1786,RACCOONS,OS03398,MALE,ADULT
7/31/2018,OH,NOBLE,39.81297,-81.67233,RACCOONS,OS02370,MALE,ADULT
7/17/2018,OH,MEDINA,41.247408,-81.858442,RACCOONS,OS05853,MALE,ADULT
9/18/2018,OH,MAHONING,40.95953,-80.99021,RACCOONS,OS05554,MALE,ADULT
7/20/2018,OH,STARK,40.78862,-81.12532,RACCOONS,OH18365,MALE,ADULT
7/31/2018,OH,NOBLE,39.79517,-81.53619,RACCOONS,OS02374,MALE,ADULT
9/11/2018,OH,TUSCARAWAS,40.474073,-81.304505,RACCOONS,OS05194,MALE,ADULT
9/28/2018,TN,MONROE,35.612998,-84.256473,RACCOONS,TNS181289,FEMALE,ADULT
10/16/2018,TN,JOHNSON,36.502093,-81.751965,RACCOONS,TNS181153,FEMALE,ADULT
8/17/2018,TN,ROANE,35.8522,-84.4924,RACCOONS,TNS181227,FEMALE,ADULT
11/19/2018,TN,WAYNE,0,0,RACCOONS,TNS181109,MALE,ADULT
8/16/2018,TN,KNOX,35.998614,-83.886019,RACCOONS,TNS180855,FEMALE,ADULT
6/25/2018,TN,HAWKINS,36.534968,-82.629141,RACCOONS,TNS181158,MALE,ADULT
11/14/2018,TN,FRANKLIN,35.2612,-85.9907,RACCOONS,TNS181104,MALE,ADULT
10/9/2018,TN,JEFFERSON,36.014864,-83.41554,RACCOONS,TNS181320,FEMALE,ADULT
11/1/2018,TN,SCOTT,36.476011,-84.476973,RACCOONS,TNS181200,FEMALE,ADULT
11/19/2018,TN,MAURY,35.5912,-87.1246,RACCOONS,TNS181149,FEMALE,JUVENILE (YOY)
11/19/2018,TN,MAURY,35.6387,-87.0461,RACCOONS,TNS181148,MALE,ADULT
8/14/2018,TN,HAMILTON,35.060435,-85.133604,RACCOONS,TNS180861,MALE,ADULT
11/6/2018,TN,MAURY,35.718799,-86.965473,RACCOONS,TNS180957,FEMALE,ADULT
11/6/2018,TN,MAURY,35.718799,-86.965473,RACCOONS,TNS180956,MALE,JUVENILE (YOY)
9/24/2018,TN,JEFFERSON,36.053242,-83.66898,RACCOONS,TNS181264,MALE,ADULT
11/14/2018,TN,MAURY,35.7238,-86.8354,RACCOONS,TNS181102,MALE,ADULT
10/2/2018,TN,CLAIBORNE,36.50555,-83.6,RACCOONS,TNS181291,MALE,ADULT
11/13/2018,TN,RUTHERFORD,35.8449,-86.4509,RACCOONS,TNS181105,MALE,ADULT
12/10/2018,TN,FRANKLIN,35.3195,-86.1716,RACCOONS,TNS181113,FEMALE,ADULT
8/28/2018,TN,HAMILTON,35.023029,-85.229301,RACCOONS,TNS181214,FEMALE,ADULT
10/18/2018,TN,MAURY,35.507,-87.0558,RACCOONS,TNS180963,MALE,JUVENILE (YOY)
8/18/2018,TN,BLOUNT,35.743473,-83.979958,RACCOONS,TNS181239,FEMALE,ADULT
8/28/2018,TN,HAMILTON,35.132038,-85.277388,RACCOONS,TNS181215,FEMALE,JUVENILE (YOY)
10/24/2018,TN,RUTHERFORD,35.849551,-86.436236,RACCOONS,TNS180951,MALE,ADULT
8/22/2018,TN,HAMILTON,35.181211,-85.152531,RACCOONS,TNS180892,MALE,ADULT
8/30/2018,TN,CUMBERLAND,35.81111,-85.02032,RACCOONS,TNS181235,MALE,ADULT
9/13/2018,TN,LOUDON,35.66868,-84.27866,RACCOONS,TNS181290,MALE,ADULT
10/18/2018,TN,RUTHERFORD,35.7743,-86.6451,RACCOONS,TNS180947,FEMALE,ADULT
8/15/2018,TN,HAMILTON,35.014311,-85.359154,RACCOONS,TNS180857,FEMALE,ADULT
11/1/2018,TN,GRUNDY,35.385199,-85.684193,RACCOONS,TNS180952,MALE,ADULT
11/14/2018,TN,RUTHERFORD,35.755742,-86.392996,RACCOONS,TNS181101,FEMALE,ADULT
11/19/2018,TN,BEDFORD,35.4852,-86.6125,RACCOONS,TNS180961,MALE,ADULT
10/11/2018,TN,LAWRENCE,35.4174,-87.2821,RACCOONS,TNS180944,FEMALE,ADULT
11/14/2018,TN,FRANKLIN,35.0643,-86.2933,RACCOONS,TNS181103,FEMALE,ADULT
7/27/2018,TN,HAMILTON,35.175863,-85.118676,RACCOONS,TNS180859,MALE,ADULT
8/18/2018,TN,ROANE,35.93401,-84.54901,RACCOONS,TNS181213,NOT RECORDED,JUVENILE (YOY)
9/10/2018,TN,LOUDON,35.802666,-84.30703,RACCOONS,TNS181229,MALE,ADULT
7/31/2018,TN,SEVIER,35.8354,-83.67733,RACCOONS,TNS181230,MALE,NOT RECORDED
10/30/2018,TN,MORGAN,36.0427,-84.5277,RACCOONS,TNS181178,MALE,ADULT
8/13/2018,TN,BLOUNT,35.758147,-83.952797,RACCOONS,TNS181220,MALE,ADULT
11/3/2018,TN,FRANKLIN,35.092676,-86.249489,RACCOONS,TNS181114,FEMALE,ADULT
8/9/2018,TN,KNOX,35.91463,-83.95652,RACCOONS,TNS180863,FEMALE,ADULT
7/14/2018,TN,UNION,36.3104847,-83.794469,RACCOONS,TNS180862,MALE,ADULT
8/13/2018,TN,CAMPBELL,36.44575,-83.95551,RACCOONS,TNS181222,FEMALE,ADULT
9/11/2018,TN,MARION,35.16328,-85.40894,RACCOONS,TNS181240,MALE,JUVENILE (YOY)
9/5/2018,TN,WAYNE,35.221069,-87.688946,"SKUNKS, STRIPED",TNS181108,FEMALE,ADULT
